id,"ctime","turbo_id","pair","direction","contract","return","strategy",timeleft
8854,"2017-06-22 08:06:48","DwfKbG2Xv9aHvzy6P","USD-CNH","long","1min","55000","cci:mfi:stochs",NULL
8855,"2017-06-22 08:06:49","wEbmENY57iAiAc93j","USD-CNH","long","1min","55000","bearish:cci:mfi",NULL
8856,"2017-06-22 08:06:50","CDGtCLtCBHXXupnSA","USD-CNH","long","1min","55000","cci:stochs",NULL
8857,"2017-06-22 08:06:52","MTkyZne9QDDRMcnYq","USD-CNH","long","1min","55000","bearish:cci",NULL
8858,"2017-06-22 08:07:06","qufWh5QeRu8Tga6Rc","EUR-GBP","long","1min","50000","dragonflydoji:mfi",NULL
8859,"2017-06-22 08:07:07","NdwigPkq59z6buAXE","USD-CAD","long","1min","-100000","atr:bearish:cci",NULL
8860,"2017-06-22 08:07:11","oXMw7PpGjNuhn2iyv","EUR-GBP","long","1min","50000","atr:dragonflydoji:mfi",NULL
8861,"2017-06-22 08:07:13","KGE7RNXfyhE9F7zkH","EUR-GBP","long","1min","50000","atr:dragonflydoji",NULL
8862,"2017-06-22 08:08:02","sbT8SHGySe4bJX8LJ","NZD-USD","short","1min","-100000","atr:shootingstar",NULL
8863,"2017-06-22 08:08:03","yp29CEYjspErxuyhQ","NZD-USD","short","1min","-100000","atr:cci:shootingstar",NULL
8864,"2017-06-22 08:08:04","NJL4cXMeqWc7cmmcq","NZD-USD","short","1min","-100000","cci:shootingstar",NULL
8865,"2017-06-22 08:08:21","R497aQt2K7uqazqm3","EUR-USD","short","1min","-100000","atr:cci:stochs",NULL
8866,"2017-06-22 08:08:22","pz83pbr5cZ6iejjMT","EUR-USD","short","1min","55000","atr:stochs",NULL
8867,"2017-06-22 08:08:24","AkGh37kXTpk6WB55C","EUR-USD","short","1min","55000","cci:stochs",NULL
8868,"2017-06-22 08:08:29","MhmGKXdiqniBhMijX","USD-CHF","long","1min","70000","atr:stochs",NULL
8869,"2017-06-22 08:08:30","DA6cmFLsYT85rtijN","USD-CHF","long","1min","70000","atr:mfi:stochs",NULL
8870,"2017-06-22 08:08:32","FFeo8CAi5c9u2Yg2q","USD-CHF","long","1min","70000","mfi:stochs",NULL
8871,"2017-06-22 08:09:01","8WK96ZetusHzvX2gD","EUR-GBP","short","1min","50000","atr:shootingstar",NULL
8872,"2017-06-22 08:09:03","RXnbPgnZ9PbXuKshu","USD-CAD","long","1min","75000","bullish:mfi",NULL
8873,"2017-06-22 08:10:12","gdoDFAaA7yssJTTJC","USD-JPY","short","1min","-100000","cci:macd",NULL
8874,"2017-06-22 08:11:24","Zm2PDr7mkDZuopBRb","AUD-USD","long","1min","-100000","atr:bearish:mfi",NULL
8875,"2017-06-22 08:11:25","HFAdgtmRp5hdopMzv","AUD-USD","long","1min","-100000","bearish:mfi",NULL
8876,"2017-06-22 08:11:27","qsaB9zAfANHwZzr4R","AUD-USD","long","1min","-100000","atr:bearish",NULL
8877,"2017-06-22 08:11:33","ErZykQxMLCjRHytxv","USD-JPY","short","1min","61000","cci:macd:stochs",NULL
8878,"2017-06-22 08:11:35","HKyrqLwBTEmDWmWyP","USD-JPY","short","1min","61000","macd:stochs",NULL
8879,"2017-06-22 08:11:41","v2minaHakvmvspGsE","USD-TRY","long","1min","55000","bearish:cmo:mfi",NULL
8880,"2017-06-22 08:11:43","Zyioh9sMimYsNscSW","USD-TRY","long","1min","55000","cmo:mfi",NULL
8881,"2017-06-22 08:11:44","3PrL4bcx5B2kaZiDK","USD-TRY","long","1min","55000","atr:cmo:mfi",NULL
8882,"2017-06-22 08:11:45","2Tnkx6iqhS7wzkqfD","USD-TRY","long","1min","55000","cmo:mfi:stochs",NULL
8883,"2017-06-22 08:11:47","jAtDLNkiSutxKcWDL","USD-TRY","long","1min","55000","cmo:mfi:rsi",NULL
8884,"2017-06-22 08:11:48","Q9Locfc4C95NHo8RX","USD-TRY","long","1min","55000","cci:cmo:mfi",NULL
8885,"2017-06-22 08:11:50","76w6KMLcsi73sPNWn","USD-TRY","long","1min","55000","bearish:cmo",NULL
8886,"2017-06-22 08:11:51","uAaNTsTbwSs8G7LEx","USD-TRY","long","1min","55000","atr:bearish:cmo",NULL
8887,"2017-06-22 08:11:52","7qNHAyBehiwP8wGED","USD-TRY","long","1min","55000","bearish:cmo:stochs",NULL
8888,"2017-06-22 08:11:54","PNnubbiQtisvkDCHx","USD-TRY","long","1min","55000","bearish:cmo:rsi",NULL
8889,"2017-06-22 08:11:55","pzGsAF4xZX4F2g3gb","USD-TRY","long","1min","55000","bearish:cci:cmo",NULL
8890,"2017-06-22 08:11:57","ByR2wKvZ2gXNZCEet","USD-TRY","long","1min","55000","atr:cmo",NULL
8891,"2017-06-22 08:11:58","ty2jmjNNfccD9qSgJ","USD-TRY","long","1min","55000","atr:cmo:stochs",NULL
8892,"2017-06-22 08:11:59","3QeQkPb3LfuEbNBCJ","USD-TRY","long","1min","55000","atr:cmo:rsi",NULL
8893,"2017-06-22 08:12:01","JKojxY7iES5dEtfbk","USD-TRY","long","1min","55000","atr:cci:cmo",NULL
8894,"2017-06-22 08:12:02","LwdzK5qGhxFsyh3DG","USD-TRY","long","1min","55000","cmo:stochs",NULL
8895,"2017-06-22 08:12:04","eCAxHq3sK7Hav4xjt","USD-TRY","long","1min","55000","cmo:rsi:stochs",NULL
8896,"2017-06-22 08:12:05","x5BA8EzhAPJYwoFaM","USD-TRY","long","1min","55000","cci:cmo:stochs",NULL
8897,"2017-06-22 08:12:06","moS7SZT3khpKWEDbr","USD-TRY","long","1min","55000","cmo:rsi",NULL
8898,"2017-06-22 08:12:08","Aq5YoxC59dJRyyjH7","USD-TRY","long","1min","55000","cci:cmo:rsi",NULL
8899,"2017-06-22 08:12:09","b93wkgnSDeaTjwb82","USD-TRY","long","1min","55000","cci:cmo",NULL
8900,"2017-06-22 08:12:12","pz2ThaQC5TaB5zDTH","USD-MXN","long","1min","-100000","dragonflydoji:mfi",NULL
8901,"2017-06-22 08:12:23","AoxRKJRJe8D38ys3z","USD-CHF","long","1min","70000","atr:bearish:stochs",NULL
8902,"2017-06-22 08:12:25","Dm5nXktzSutTXDRdP","USD-CHF","long","1min","70000","bearish:stochs",NULL
8903,"2017-06-22 08:12:26","TrDBmEjMSDPCcfTHo","USD-CHF","long","1min","70000","bearish:mfi:stochs",NULL
8904,"2017-06-22 08:13:07","xW4Lo9ZLF8hfnAe6p","USD-MXN","long","1min","-100000","bearish:mfi",NULL
8905,"2017-06-22 08:13:31","vmd5X4QCiBgcpAMnY","USD-MXN","long","1min","55000","atr:cci:rsi",NULL
8906,"2017-06-22 08:13:33","Wzfw7zkGvNYtQ3S2t","USD-MXN","long","1min","55000","atr:mfi:rsi",NULL
8907,"2017-06-22 08:13:34","h28cqocAmSdp92BS5","USD-MXN","long","1min","55000","atr:rsi:stochs",NULL
8908,"2017-06-22 08:13:35","Lk2kohvCct9mKXQXM","USD-MXN","long","1min","55000","atr:bearish:rsi",NULL
8909,"2017-06-22 08:13:37","FzSJ2LdTJqyuE24Qu","USD-MXN","long","1min","55000","atr:rsi",NULL
8910,"2017-06-22 08:15:04","zBtqwGuFga2u3LZ9Z","AUD-USD","long","1min","67000","dragonflydoji:mfi",NULL
8911,"2017-06-22 08:15:19","MzKoHLnEdtB2FdSG7","AUD-USD","long","1min","67000","ao:dragonflydoji",NULL
8912,"2017-06-22 08:15:21","cknTZetNSxGjj3cHL","AUD-USD","long","1min","67000","ao:dragonflydoji:mfi",NULL
8913,"2017-06-22 08:15:22","5oQSQJq7c7H43KZBQ","AUD-USD","long","1min","67000","ao:atr:dragonflydoji",NULL
8914,"2017-06-22 08:15:23","47bq2rT3zwP726h7r","AUD-USD","long","1min","67000","ao:mfi",NULL
8915,"2017-06-22 08:15:25","9gcuDA7SN7rGAXeaC","AUD-USD","long","1min","67000","ao:atr:mfi",NULL
8916,"2017-06-22 08:15:26","Jp9qws8DB6XWht394","AUD-USD","long","1min","67000","ao:atr",NULL
8917,"2017-06-22 08:15:28","hCLJWiPfxfu4W8eWH","AUD-USD","long","1min","67000","atr:dragonflydoji:mfi",NULL
8918,"2017-06-22 08:15:29","55q4TrmWBZdsAxgv8","AUD-USD","long","1min","67000","atr:dragonflydoji",NULL
8919,"2017-06-22 08:15:53","pgmnfaxPvvmfSaD9N","AUD-USD","long","1min","67000","ao:bullish:dragonflydoji",NULL
8920,"2017-06-22 08:15:54","QSwJ63wGWft2ncwfc","AUD-USD","long","1min","67000","bullish:dragonflydoji",NULL
8921,"2017-06-22 08:15:55","EiNczoLexRNtiLDTR","AUD-USD","long","1min","67000","bullish:dragonflydoji:mfi",NULL
8922,"2017-06-22 08:15:57","pBMi36vbtDFrFQq74","AUD-USD","long","1min","67000","ao:bullish",NULL
8923,"2017-06-22 08:15:58","eKZgjPyzoYKeJWDtr","AUD-USD","long","1min","67000","ao:bullish:mfi",NULL
8924,"2017-06-22 08:16:01","n3HTECqnXk4CDizqM","USD-TRY","long","1min","55000","atr:mfi",NULL
8925,"2017-06-22 08:16:44","YQLLdEdPYdN5ri7KW","USD-MXN","long","1min","-100000","cmo:rsi",NULL
8926,"2017-06-22 08:16:46","P7Z7AEm6nnBTaagcj","USD-MXN","long","1min","-100000","cmo:mfi:rsi",NULL
8927,"2017-06-22 08:16:47","tch8kvwQZGukaawYP","USD-MXN","long","1min","-100000","bearish:cmo:rsi",NULL
8928,"2017-06-22 08:16:49","QqBQShAD2LBksWS8w","USD-MXN","long","1min","-100000","cci:cmo:rsi",NULL
8929,"2017-06-22 08:16:50","M6oNocpMq2RZxqcgx","USD-MXN","long","1min","-100000","cmo:rsi:stochs",NULL
8930,"2017-06-22 08:16:51","77mqEFSWXHtaQ4suM","USD-MXN","long","1min","-100000","atr:cmo:rsi",NULL
8931,"2017-06-22 08:16:53","rurrTeWfb6vibSSex","USD-MXN","long","1min","-100000","cmo:mfi",NULL
8932,"2017-06-22 08:16:54","3EsFN7cYzkdQmCv6Z","USD-MXN","long","1min","-100000","bearish:cmo:mfi",NULL
8933,"2017-06-22 08:16:55","7Fv5kaXoRjwE9BD5C","USD-MXN","long","1min","-100000","cci:cmo:mfi",NULL
8934,"2017-06-22 08:16:57","Ra7LsRbqyRjqb4eX3","USD-MXN","long","1min","-100000","cmo:mfi:stochs",NULL
8935,"2017-06-22 08:16:58","C9aDsnLxSH88n9hZ9","USD-MXN","long","1min","-100000","atr:cmo:mfi",NULL
8936,"2017-06-22 08:17:00","7Zs2e7EAbXEy9xJQE","USD-MXN","long","1min","-100000","bearish:cmo",NULL
8937,"2017-06-22 08:17:01","b2uvTCSqqNYTqk37Y","USD-MXN","long","1min","-100000","bearish:cci:cmo",NULL
8938,"2017-06-22 08:17:02","inGCSLwtvaMus7D3D","USD-MXN","long","1min","-100000","bearish:cmo:stochs",NULL
8939,"2017-06-22 08:17:04","aggG4hi6BHt9PEAtg","USD-MXN","long","1min","-100000","atr:bearish:cmo",NULL
8940,"2017-06-22 08:17:05","vm8bZD6mFEJ6TA9XX","USD-MXN","long","1min","-100000","cci:cmo",NULL
8941,"2017-06-22 08:17:06","fwtFk2Y5ozQbB7We6","USD-MXN","long","1min","-100000","cci:cmo:stochs",NULL
8942,"2017-06-22 08:17:08","GLCnpy4H8d6GA6fo7","USD-MXN","long","1min","-100000","atr:cci:cmo",NULL
8943,"2017-06-22 08:17:09","JHRxxHiNADwEBeQ8Z","USD-MXN","long","1min","-100000","cmo:stochs",NULL
8944,"2017-06-22 08:17:11","viCm2a9DJyrSseMqK","USD-MXN","long","1min","-100000","atr:cmo:stochs",NULL
8945,"2017-06-22 08:17:12","NNLEapp65QBhZdehM","USD-MXN","long","1min","-100000","atr:cmo",NULL
8946,"2017-06-22 08:17:14","9wYj46AyYSbXrJh2W","AUD-USD","short","1min","-100000","atr:cci:rsi",NULL
8947,"2017-06-22 08:17:15","26E9tbpZkKbBdRSRG","AUD-USD","short","1min","-100000","cci:rsi:stochs",NULL
8948,"2017-06-22 08:17:16","kkj5AsoSRg8RmGLXx","AUD-USD","short","1min","-100000","cci:rsi",NULL
8949,"2017-06-22 08:17:18","TJjW9R5PQgmcE5sYR","AUD-USD","short","1min","-100000","atr:rsi:stochs",NULL
8950,"2017-06-22 08:17:19","hy22wa5jsnnprPtih","AUD-USD","short","1min","-100000","atr:rsi",NULL
8951,"2017-06-22 08:17:20","BMnK4xfhwj4woavBk","AUD-USD","short","1min","-100000","rsi:stochs",NULL
8952,"2017-06-22 08:17:38","FjWoakGyyiyBdwf9W","USD-CAD","long","1min","-100000","dragonflydoji:mfi",NULL
8953,"2017-06-22 08:18:02","3zjZN89NmWtfwQNBq","USD-CAD","short","1min","-100000","atr:hangingman",NULL
8954,"2017-06-22 08:19:14","K5YvBWzNDhGgB6K8f","USD-CAD","short","1min","-100000","atr:fsar",NULL
8955,"2017-06-22 08:19:17","BXWfgvTogXAkSuDLA","USD-CAD","short","1min","-100000","atr:stochs",NULL
8956,"2017-06-22 08:19:56","WCXeXZtJFxigRzptq","USD-CNH","short","1min","-100000","ao:atr:cci",NULL
8957,"2017-06-22 08:19:58","jGw4CfDdKocpb2uBK","USD-CNH","short","1min","-100000","ao:atr:stochs",NULL
8958,"2017-06-22 08:19:59","mizBKA9xa5wfvfzsL","USD-CNH","short","1min","-100000","ao:cci",NULL
8959,"2017-06-22 08:20:01","EibXHe66YmjJQz44c","USD-CNH","short","1min","-100000","ao:cci:stochs",NULL
8960,"2017-06-22 08:20:02","4mYGP9qbgzgcYPAye","USD-CNH","short","1min","-100000","ao:stochs",NULL
8961,"2017-06-22 08:20:09","uX2wtjpDwqs8nQQmH","USD-CAD","short","1min","-100000","atr:cci:stochs",NULL
8962,"2017-06-22 08:20:10","eRoTHjsDWN6Hj5HJC","USD-CAD","short","1min","-100000","cci:stochs",NULL
8963,"2017-06-22 08:20:12","Q96mzf2wwy4WCbksj","USD-CAD","short","1min","-100000","atr:cci",NULL
8964,"2017-06-22 08:21:02","wTr33QGkcC7CGvW2T","USD-MXN","long","1min","-100000","bullish:rsi",NULL
8965,"2017-06-22 08:21:03","oXQGS37KrmfwRFeJ5","USD-MXN","long","1min","-100000","bullish:mfi:rsi",NULL
8966,"2017-06-22 08:21:04","zLjjyj5sPADhiaxeA","USD-MXN","long","1min","-100000","bullish:mfi",NULL
8967,"2017-06-22 08:21:09","JrA2sYzY8wZv6tXBz","USD-JPY","short","1min","-100000","ao:macd",NULL
8968,"2017-06-22 08:21:18","GQMtCkbzzMWFfTdnb","USD-MXN","long","1min","55000","atr:mfi",NULL
8969,"2017-06-22 08:22:00","YZk36ySCyTBR9EYXn","USD-JPY","long","1min","-100000","fortyCross:mfi",NULL
8970,"2017-06-22 08:22:01","mDiL9NXumrNvCuoPm","USD-JPY","long","1min","-100000","adx_sma",NULL
8971,"2017-06-22 08:22:03","ggaJpYpNPr7kwqvW3","USD-CAD","short","1min","-100000","cci:shootingstar",NULL
8972,"2017-06-22 08:22:33","T8kTtKCXifiPc89yo","USD-CAD","short","1min","-100000","atr:cci:shootingstar",NULL
8973,"2017-06-22 08:22:34","Q8uqKXf7pwLLHaKtn","USD-CAD","short","1min","-100000","atr:shootingstar",NULL
8974,"2017-06-22 08:23:01","dJHAcxq8j3w4maSFu","USD-MXN","long","1min","-100000","dragonflydoji:mfi:rsi",NULL
8975,"2017-06-22 08:23:03","uSCApFfquFCRGii8k","USD-MXN","long","1min","-100000","dragonflydoji:rsi",NULL
8976,"2017-06-22 08:23:05","GLKnohvxbccnu6pKB","USD-JPY","short","1min","61000","hangingman:macd",NULL
8977,"2017-06-22 08:23:07","9h3XTYkMpBzDNKHWA","USD-MXN","long","1min","55000","cmo:dragonflydoji:rsi",NULL
8978,"2017-06-22 08:23:09","n3wpymyJ7hooW8q5n","USD-MXN","long","1min","55000","cmo:dragonflydoji:mfi",NULL
8979,"2017-06-22 08:23:10","wTmd9DPcTQCTyADih","USD-MXN","long","1min","55000","cmo:dragonflydoji",NULL
8980,"2017-06-22 08:23:24","jZzMoCYKJbGizGvM9","EUR-GBP","long","1min","-100000","atr:bearish:cci",NULL
8981,"2017-06-22 08:23:26","uSeyKc7QEYATWaJQG","EUR-GBP","long","1min","-100000","bearish:cci",NULL
8982,"2017-06-22 08:23:27","kNXxcqG7c8wdfxuoy","EUR-GBP","long","1min","-100000","bearish:cci:mfi",NULL
8983,"2017-06-22 08:23:28","f6HbcW5gzB5gmcKLr","EUR-GBP","long","1min","-100000","atr:cci",NULL
8984,"2017-06-22 08:23:30","kvtf8eqoTQJSepDgX","EUR-GBP","long","1min","-100000","atr:cci:mfi",NULL
8985,"2017-06-22 08:23:31","FWiGcrzJhzY8opzih","EUR-GBP","long","1min","-100000","cci:mfi",NULL
8986,"2017-06-22 08:24:07","FoQ3F6Pz48tCFm7ap","USD-CAD","short","1min","75000","atr:shootingstar:stochs",NULL
8987,"2017-06-22 08:24:09","wFFz67sPMR4N8ahwy","USD-CAD","short","1min","75000","shootingstar:stochs",NULL
8988,"2017-06-22 08:24:10","7aadSZJzSPQHo4wT2","USD-CAD","short","1min","75000","cci:shootingstar:stochs",NULL
8989,"2017-06-22 08:24:13","nEbcBrzwot2vBrreh","EUR-GBP","long","1min","0","cci:stochs",NULL
8990,"2017-06-22 08:24:15","o768RqmN5Lu9CEv36","EUR-GBP","long","1min","0","bearish:cci:stochs",NULL
8991,"2017-06-22 08:24:16","iDyrxzgYhigG2ER9J","EUR-GBP","long","1min","0","atr:cci:stochs",NULL
8992,"2017-06-22 08:24:18","Cseg8q6yWKuCXKCfM","EUR-GBP","long","1min","0","cci:mfi:stochs",NULL
8993,"2017-06-22 08:24:19","Nh2uGaBBD43SzEZqk","EUR-GBP","long","1min","0","bearish:stochs",NULL
8994,"2017-06-22 08:24:20","y2X4TrD6hQpqHPNif","EUR-GBP","long","1min","0","atr:bearish:stochs",NULL
8995,"2017-06-22 08:24:22","pN2ccobdBHSzTbqeo","EUR-GBP","long","1min","0","bearish:mfi:stochs",NULL
8996,"2017-06-22 08:24:23","rHfivZ2svzCiHEDE2","EUR-GBP","long","1min","0","atr:stochs",NULL
8997,"2017-06-22 08:24:25","Wyc6QKN34MMy3LkKq","EUR-GBP","long","1min","0","atr:mfi:stochs",NULL
8998,"2017-06-22 08:24:26","ZoLNhjxkWdoyzLLR3","EUR-GBP","long","1min","0","mfi:stochs",NULL
8999,"2017-06-22 08:25:26","6DHH4ApQMHH3mcnXJ","EUR-USD","long","1min","-100000","atr:bearish:cci",NULL
9000,"2017-06-22 08:25:27","imxFPRM9hsRbp86dJ","EUR-USD","long","1min","-100000","atr:cci:mfi",NULL
9001,"2017-06-22 08:25:28","ubG25trEpkmsTxA2i","EUR-USD","long","1min","-100000","atr:cci",NULL
9002,"2017-06-22 08:25:30","pbAzjtQuSoZAc57s6","EUR-USD","long","1min","-100000","bearish:cci:mfi",NULL
9003,"2017-06-22 08:25:31","qdL7b6582MhpFyXRM","EUR-USD","long","1min","-100000","bearish:cci",NULL
9004,"2017-06-22 08:25:33","7Aoqb2eE6jdjKzg7G","EUR-USD","long","1min","-100000","cci:mfi",NULL
9005,"2017-06-22 08:25:42","5iXbb7yoWbwiJQbQq","EUR-USD","long","1min","-100000","atr:cci:stochs",NULL
9006,"2017-06-22 08:25:43","f5eXxMJZ2HhBgfRde","EUR-USD","long","1min","-100000","bearish:cci:stochs",NULL
9007,"2017-06-22 08:25:45","ymgHJTCp4iM7gSadb","EUR-USD","long","1min","-100000","cci:mfi:stochs",NULL
9008,"2017-06-22 08:25:46","y8AevZoEPCqu7mspE","EUR-USD","long","1min","-100000","cci:stochs",NULL
9009,"2017-06-22 08:25:48","onWk778GpraTCBnmQ","EUR-USD","long","1min","-100000","atr:bearish:stochs",NULL
9010,"2017-06-22 08:25:49","kHqMFubKuSHgFDJcg","EUR-USD","long","1min","-100000","atr:mfi:stochs",NULL
9011,"2017-06-22 08:25:50","WDnGhaZhnSvMLKph4","EUR-USD","long","1min","-100000","atr:stochs",NULL
9012,"2017-06-22 08:25:52","xiF7d6hTzt3BD3gt9","EUR-USD","long","1min","-100000","bearish:mfi:stochs",NULL
9013,"2017-06-22 08:25:53","8oRF3AjnAEuCtJeh4","EUR-USD","long","1min","-100000","bearish:stochs",NULL
9014,"2017-06-22 08:25:54","8cWoSgNw8H87xByuB","EUR-USD","long","1min","-100000","mfi:stochs",NULL
9015,"2017-06-22 08:25:56","hePfqjmNCxAxhLKNC","USD-CHF","long","1min","0","bullish:mfi",NULL
9016,"2017-06-22 08:26:08","ge536ruhNEk2pJAi5","NZD-USD","long","1min","-100000","mfi:stochs",NULL
9017,"2017-06-22 08:26:10","C484bBPMXkZgRLo5R","NZD-USD","long","1min","-100000","bearish:mfi:stochs",NULL
9018,"2017-06-22 08:26:11","qhdS4W8Hm8Jzt55mR","NZD-USD","long","1min","-100000","atr:mfi:stochs",NULL
9019,"2017-06-22 08:26:12","E7ysAiPNFiytvHYJo","NZD-USD","long","1min","-100000","bearish:stochs",NULL
9020,"2017-06-22 08:26:14","zzJBwfrmpPe6evyon","NZD-USD","long","1min","-100000","atr:bearish:stochs",NULL
9021,"2017-06-22 08:26:15","bebxSjZratW9yYKXk","NZD-USD","long","1min","-100000","atr:stochs",NULL
9022,"2017-06-22 08:26:17","BcxYQsgemL8M7r2GR","USD-CAD","long","1min","75000","bullish:haramicross",NULL
9023,"2017-06-22 08:26:18","HNFvcByWNieQNKKuW","USD-CAD","long","1min","75000","bullish:haramicross:mfi",NULL
9024,"2017-06-22 08:26:20","6DhmYn6sLBFywRHKJ","USD-CAD","long","1min","75000","haramicross:mfi",NULL
9025,"2017-06-22 08:26:23","kCq7zN3fX7TYG4btC","NZD-USD","long","1min","-100000","cci:mfi:stochs",NULL
9026,"2017-06-22 08:26:24","JhffkGM4zMfDPvk5h","NZD-USD","long","1min","-100000","cci:stochs",NULL
9027,"2017-06-22 08:26:31","bjTQJvc8o2GnT7vhM","USD-JPY","long","1min","61000","mfi:sixCross",NULL
9028,"2017-06-22 08:26:33","umZXqubcg8H2Dd4pZ","USD-JPY","short","1min","-100000","adx_sma",NULL
9029,"2017-06-22 08:27:03","HmRrbPA7uYwKysHtH","NZD-USD","long","1min","-100000","atr:haramicross",NULL
9030,"2017-06-22 08:27:04","8QEuipkMTW2SSEthj","NZD-USD","long","1min","-100000","atr:cci:haramicross",NULL
9031,"2017-06-22 08:27:06","jkrQ6CF9Jme6cvk2S","NZD-USD","long","1min","-100000","atr:haramicross:mfi",NULL
9032,"2017-06-22 08:27:07","pyaky5hz5Z48m6qAK","NZD-USD","long","1min","-100000","atr:haramicross:stochs",NULL
9033,"2017-06-22 08:27:09","HQfdcWygw5ARYSYWb","NZD-USD","long","1min","-100000","cci:haramicross",NULL
9034,"2017-06-22 08:27:10","zgat5uujyss4pS5TT","NZD-USD","long","1min","-100000","cci:haramicross:mfi",NULL
9035,"2017-06-22 08:27:12","jYwJdvra2nyuC3DEJ","NZD-USD","long","1min","-100000","cci:haramicross:stochs",NULL
9036,"2017-06-22 08:27:13","RiDELDmPCFeFfCdit","NZD-USD","long","1min","-100000","haramicross:mfi",NULL
9037,"2017-06-22 08:27:15","o3nGqCLJi9MGjZe6W","NZD-USD","long","1min","-100000","haramicross:mfi:stochs",NULL
9038,"2017-06-22 08:27:16","wAJExME4326YoAGZX","NZD-USD","long","1min","-100000","haramicross:stochs",NULL
9039,"2017-06-22 08:27:18","p824yL5h2rT8Gb37m","NZD-USD","long","1min","-100000","atr:cci:stochs",NULL
9040,"2017-06-22 08:27:20","kT6zLDKxgmBfioY6t","USD-CNH","long","1min","-100000","dragonflydoji:mfi",NULL
9041,"2017-06-22 08:27:21","pYCg2MetFYDehJS3d","USD-CNH","short","1min","-100000","atr:hangingman",NULL
9042,"2017-06-22 08:27:23","BcAcFMz8th25c5k3D","USD-CNH","short","1min","-100000","atr:hangingman:stochs",NULL
9043,"2017-06-22 08:27:24","HvWop3TGXBDx3L5g5","USD-CNH","short","1min","-100000","atr:hangingman:haramicross",NULL
9044,"2017-06-22 08:27:26","ZX5RbGBt2886kKv6j","USD-CNH","short","1min","-100000","atr:haramicross:stochs",NULL
9045,"2017-06-22 08:27:27","BZ983MbdfdTRbeo7N","USD-CNH","short","1min","-100000","atr:haramicross",NULL
9046,"2017-06-22 08:27:28","3ycKBsfqEXK52QnwP","USD-CNH","short","1min","-100000","hangingman:stochs",NULL
9047,"2017-06-22 08:27:31","WWfmCuGwYkwrYJg3C","USD-CNH","short","1min","0","hangingman:haramicross:stochs",NULL
9048,"2017-06-22 08:27:33","FbyvuRFCXkpadwhkb","USD-CNH","short","1min","55000","hangingman:haramicross",NULL
9049,"2017-06-22 08:27:36","rx2WGSYBurn4sKZXi","USD-CNH","short","1min","55000","haramicross:stochs",NULL
9050,"2017-06-22 08:28:05","WKQpgSTCtWsHAaW4E","USD-TRY","short","1min","55000","cci:stochs",NULL
9051,"2017-06-22 08:28:07","Fo4SnCAKxefkurFMa","AUD-USD","long","1min","67000","mfi:stochs",NULL
9052,"2017-06-22 08:28:08","2zoctKj5tTjvG9CLL","AUD-USD","long","1min","67000","cci:mfi:stochs",NULL
9053,"2017-06-22 08:28:09","hHPWkAqvMmj23cGkL","AUD-USD","long","1min","67000","atr:mfi:stochs",NULL
9054,"2017-06-22 08:28:11","9B36K5WP8Nobn4jEQ","AUD-USD","long","1min","67000","bearish:mfi:stochs",NULL
9055,"2017-06-22 08:28:12","pmzQfPzdQYZprh9Fg","AUD-USD","long","1min","67000","cci:stochs",NULL
9056,"2017-06-22 08:28:14","pzkg3uhGR5oNWb848","AUD-USD","long","1min","67000","atr:cci:stochs",NULL
9057,"2017-06-22 08:28:15","Da5wrqhS3bMqTdErA","AUD-USD","long","1min","67000","bearish:cci:stochs",NULL
9058,"2017-06-22 08:28:16","uLLid3rFBjBqDwzFy","AUD-USD","long","1min","67000","atr:stochs",NULL
9059,"2017-06-22 08:28:18","eyJz9e96ABTKAiNqE","AUD-USD","long","1min","67000","atr:bearish:stochs",NULL
9060,"2017-06-22 08:28:19","Rgfi3pD2gRd9FQFaf","AUD-USD","long","1min","67000","bearish:stochs",NULL
9061,"2017-06-22 08:29:01","4gQq6cudR6SCQYPoA","USD-JPY","short","1min","61000","cci:macd:shootingstar",NULL
9062,"2017-06-22 08:29:03","iWFAfdoe78xoTbJZo","USD-JPY","short","1min","61000","macd:shootingstar",NULL
9063,"2017-06-22 08:29:04","49PACZaeQffEEHpwW","USD-JPY","short","1min","61000","macd:shootingstar:stochs",NULL
9064,"2017-06-22 08:29:06","roWDZkWvaYqBKoz9M","USD-CHF","long","1min","70000","atr:bearish:mfi",NULL
9065,"2017-06-22 08:29:08","FrfxqGFhem5Sw8HJg","USD-CHF","long","1min","70000","atr:bearish",NULL
9066,"2017-06-22 08:29:09","Zc6ic6CX2CT8fggzx","USD-CHF","long","1min","70000","bearish:mfi",NULL
9067,"2017-06-22 08:29:13","dZELvARm3zjE4QPQF","NZD-USD","long","1min","-100000","bullish:mfi:stochs",NULL
9068,"2017-06-22 08:29:14","6oADrZkcM4oGm2kZ4","NZD-USD","long","1min","0","bullish:cci:mfi",NULL
9069,"2017-06-22 08:29:16","BPp6qSQxu2rC5g3SX","NZD-USD","long","1min","0","bullish:stochs",NULL
9070,"2017-06-22 08:29:17","9cMaqFvo83mfLQ5y2","NZD-USD","long","1min","0","bullish:cci:stochs",NULL
9071,"2017-06-22 08:29:18","iMgSC7ZJse8DkMxHR","NZD-USD","long","1min","0","bullish:cci",NULL
9072,"2017-06-22 08:29:20","BYJ4MASFpNeCt7nPS","USD-CNH","long","1min","-100000","atr:bearish",NULL
